user_id,session_id,archetype,session_start,session_end,n_events,unique_items,unique_categories,n_item_view,n_compare,n_add_to_cart,n_remove_from_cart,n_checkout_start,n_purchase,conversion,total_dwell_time_s,total_gap_time_s,hesitation_index,path_signature
u_000004,s_7_0000117,decisive,2025-12-24T21:01:04.324008Z,2025-12-24T21:07:12.781955Z,9,9,6,3,0,2,0,1,0,0,86.024,282.434,0.10721,search->item_view->item_view->item_view->wishlist->add_to_cart->add_to_cart->checkout_start->exit
u_000004,s_7_0000118,decisive,2025-12-25T12:56:14.394628Z,2025-12-25T12:57:05.812764Z,3,3,3,2,0,0,0,0,0,0,13.526,37.892,0.02526,item_view->item_view->exit
u_000005,s_7_0000119,browser,2025-11-30T03:31:20.733869Z,2025-11-30T03:34:19.919932Z,9,9,6,1,0,0,0,1,1,1,76.381,102.805,0.06729,landing->landing->category_view->category_view->item_view->wishlist->checkout_start->purchase->exit
u_000005,s_7_0000120,browser,2025-11-30T06:47:41.586632Z,2025-11-30T06:51:45.710180Z,9,9,4,4,2,1,1,0,0,0,157.087,87.037,0.26379,item_view->item_view->item_view->item_view->compare->compare->add_to_cart->remove_from_cart->exit
u_000005,s_7_0000121,browser,2025-12-01T02:10:08.597173Z,2025-12-01T02:17:02.554515Z,15,15,7,5,1,1,0,1,1,1,226.507,187.45,0.13166,search->search->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->add_to_cart->checkout_start->purchase->exit
u_000005,s_7_0000122,browser,2025-12-04T19:27:44.027001Z,2025-12-04T19:31:12.813341Z,10,10,6,4,0,1,0,1,0,0,146.496,62.291,0.01246,landing->category_view->category_view->item_view->item_view->item_view->item_view->add_to_cart->checkout_start->exit
u_000005,s_7_0000123,browser,2025-12-05T13:04:08.022613Z,2025-12-05T13:10:34.970579Z,17,15,7,6,1,3,2,1,1,1,255.951,130.997,0.13306,search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->add_to_cart->add_to_cart->add_to_cart->remove_from_cart->remove_from_cart->checkout_start->purchase->exit
u_000005,s_7_0000124,browser,2025-12-05T13:36:32.031645Z,2025-12-05T13:40:46.763065Z,12,10,6,3,0,0,0,1,0,0,193.21,61.521,0.01025,search->search->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->checkout_start->exit
u_000005,s_7_0000125,browser,2025-12-05T15:07:33.963526Z,2025-12-05T15:10:19.957652Z,3,3,3,1,1,0,0,0,0,0,64.636,101.358,0.33424,item_view->compare->exit
u_000005,s_7_0000126,browser,2025-12-07T09:39:50.488201Z,2025-12-07T09:45:31.375642Z,11,9,6,5,0,0,0,0,0,0,173.896,166.992,0.06673,search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->exit
u_000005,s_7_0000127,browser,2025-12-07T22:44:09.902780Z,2025-12-07T22:44:35.037085Z,2,2,2,0,0,0,0,0,1,1,14.765,10.369,0.01037,purchase->exit
u_000005,s_7_0000128,browser,2025-12-08T23:59:37.460042Z,2025-12-09T00:01:28.747466Z,6,6,5,1,0,0,0,0,1,1,97.089,14.198,0.0714,category_view->category_view->item_view->wishlist->purchase->exit
u_000005,s_7_0000129,browser,2025-12-09T12:15:46.428824Z,2025-12-09T12:19:20.235861Z,6,5,4,0,0,1,1,0,0,0,93.538,120.269,0.20676,search->category_view->wishlist->add_to_cart->remove_from_cart->exit
u_000005,s_7_0000130,browser,2025-12-11T14:42:57.096794Z,2025-12-11T14:49:16.293672Z,11,10,6,3,1,0,0,1,1,1,114.357,264.839,0.12088,landing->search->category_view->category_view->item_view->item_view->item_view->compare->checkout_start->purchase->exit
u_000005,s_7_0000131,browser,2025-12-11T23:21:40.820936Z,2025-12-11T23:34:37.724636Z,32,30,8,14,3,3,1,1,0,0,482.88,294.024,0.14963,landing->search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000005,s_7_0000132,browser,2025-12-12T14:56:23.439550Z,2025-12-12T14:56:40.038080Z,2,2,2,0,0,0,0,0,0,0,13.169,3.43,0.20343,wishlist->exit
u_000005,s_7_0000133,browser,2025-12-14T08:55:59.040916Z,2025-12-14T08:57:09.555065Z,4,3,4,0,0,0,1,0,1,1,47.067,23.447,0.16172,category_view->remove_from_cart->purchase->exit
u_000005,s_7_0000134,browser,2025-12-16T03:22:55.860284Z,2025-12-16T03:25:02.341964Z,6,5,6,0,0,2,1,0,1,1,102.238,24.244,0.17475,wishlist->add_to_cart->add_to_cart->remove_from_cart->purchase->exit
u_000005,s_7_0000135,browser,2025-12-16T10:45:55.191107Z,2025-12-16T10:48:21.965026Z,7,7,5,2,1,0,0,1,0,0,71.375,75.399,0.13583,landing->category_view->item_view->item_view->compare->checkout_start->exit
u_000005,s_7_0000136,browser,2025-12-16T16:11:53.217158Z,2025-12-16T16:16:01.969024Z,5,5,4,1,0,0,0,0,0,0,59.535,189.217,0.15569,search->category_view->item_view->wishlist->exit
u_000005,s_7_0000137,browser,2025-12-19T09:04:12.268449Z,2025-12-19T09:21:34.116250Z,28,26,8,7,2,4,1,3,0,0,353.056,688.792,0.14206,landing->search->search->search->search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->...
u_000005,s_7_0000138,browser,2025-12-22T05:37:47.316369Z,2025-12-22T05:54:56.788434Z,29,25,8,11,3,2,1,1,0,0,383.917,645.555,0.14797,landing->landing->search->search->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000005,s_7_0000139,browser,2025-12-22T07:18:57.738907Z,2025-12-22T07:19:48.254040Z,1,1,1,0,0,0,0,0,0,0,50.515,0.0,0.0,exit
u_000005,s_7_0000140,browser,2025-12-24T13:53:47.510873Z,2025-12-24T13:55:54.369049Z,4,4,4,1,0,0,0,0,0,0,111.724,15.134,0.00757,search->search->item_view->exit
u_000005,s_7_0000141,browser,2025-12-25T15:37:46.480658Z,2025-12-25T15:38:01.993025Z,1,1,1,0,0,0,0,0,0,0,15.512,0.0,0.0,exit
u_000005,s_7_0000142,browser,2025-12-25T15:38:52.826909Z,2025-12-25T15:44:25.729446Z,8,8,6,4,0,1,0,0,0,0,114.695,218.208,0.05455,search->category_view->item_view->item_view->item_view->item_view->add_to_cart->exit
u_000006,s_7_0000143,browser,2025-11-28T06:49:47.152071Z,2025-11-28T06:53:17.181029Z,3,3,2,1,0,1,0,0,0,0,19.656,190.373,0.12692,item_view->add_to_cart->exit
u_000006,s_7_0000144,browser,2025-11-28T16:57:25.210425Z,2025-11-28T17:06:35.046842Z,14,13,7,7,0,1,0,1,0,0,164.258,385.579,0.05508,landing->landing->landing->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->add_to_cart->checkout_start->exit
u_000006,s_7_0000145,browser,2025-11-28T21:02:47.932722Z,2025-11-28T21:05:16.115650Z,5,5,5,0,0,0,1,0,0,0,59.933,88.25,0.1553,search->search->category_view->category_view->remove_from_cart
u_000006,s_7_0000146,browser,2025-11-30T09:54:03.208564Z,2025-11-30T09:58:12.540329Z,6,6,5,3,0,1,0,0,0,0,81.01,168.322,0.05611,landing->item_view->item_view->item_view->add_to_cart->exit
u_000006,s_7_0000147,browser,2025-12-01T01:17:40.248742Z,2025-12-01T01:21:04.018839Z,5,5,4,1,1,1,0,0,0,0,181.822,21.948,0.16878,category_view->category_view->item_view->compare->add_to_cart
u_000006,s_7_0000148,browser,2025-12-01T01:19:29.973058Z,2025-12-01T01:19:35.988189Z,1,1,1,0,0,0,0,0,0,0,6.015,0.0,0.0,exit
u_000006,s_7_0000149,browser,2025-12-01T19:04:53.189407Z,2025-12-01T19:14:02.193312Z,20,20,8,9,1,3,0,1,0,0,239.146,309.858,0.09099,search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->add_to_cart->add_to_cart->add_to_cart->...
u_000006,s_7_0000150,browser,2025-12-06T04:25:36.076988Z,2025-12-06T04:30:26.637938Z,12,12,6,2,2,2,1,1,0,0,191.515,99.046,0.19984,search->search->category_view->category_view->item_view->item_view->compare->compare->add_to_cart->add_to_cart->remove_from_cart->checkout_start
u_000006,s_7_0000151,browser,2025-12-06T07:40:47.100508Z,2025-12-06T07:45:04.060230Z,12,9,5,5,2,1,1,0,0,0,189.679,67.281,0.22788,landing->search->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->remove_from_cart
u_000006,s_7_0000152,browser,2025-12-06T18:07:10.218634Z,2025-12-06T18:11:42.307771Z,9,9,7,0,0,0,1,0,1,1,119.238,152.851,0.10063,landing->search->category_view->category_view->category_view->category_view->remove_from_cart->purchase->exit
u_000006,s_7_0000153,browser,2025-12-12T16:03:21.868335Z,2025-12-12T16:06:36.640013Z,3,3,3,2,0,0,0,0,0,0,36.186,158.585,0.10572,item_view->item_view->exit
u_000006,s_7_0000154,browser,2025-12-13T06:58:09.566215Z,2025-12-13T07:08:35.694106Z,11,10,7,4,1,1,0,1,0,0,143.775,482.353,0.16043,search->category_view->category_view->item_view->item_view->item_view->item_view->compare->add_to_cart->checkout_start->exit
u_000006,s_7_0000155,browser,2025-12-13T09:38:31.518351Z,2025-12-13T09:40:14.034732Z,2,2,2,0,0,0,0,0,0,0,95.136,7.38,0.20738,wishlist->exit
u_000006,s_7_0000156,browser,2025-12-13T23:39:08.627986Z,2025-12-13T23:47:50.291825Z,14,14,7,4,2,1,1,1,0,0,124.255,397.409,0.24249,search->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->remove_from_cart->checkout_start->exit
u_000006,s_7_0000157,browser,2025-12-15T01:35:54.718458Z,2025-12-15T01:37:38.047808Z,4,4,2,0,0,0,0,1,0,0,77.909,25.42,0.01271,category_view->category_view->checkout_start->exit
u_000006,s_7_0000158,browser,2025-12-17T00:15:00.145417Z,2025-12-17T00:21:00.895378Z,10,10,5,4,0,1,0,0,0,0,82.188,278.562,0.05571,search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->add_to_cart->exit
u_000006,s_7_0000159,browser,2025-12-17T06:43:02.897258Z,2025-12-17T06:49:30.114398Z,13,13,6,4,3,2,0,1,0,0,190.218,196.999,0.24569,search->search->item_view->item_view->item_view->item_view->wishlist->compare->compare->compare->add_to_cart->add_to_cart->checkout_start
u_000006,s_7_0000160,browser,2025-12-24T06:51:53.389741Z,2025-12-24T06:55:14.857409Z,4,4,3,1,0,0,0,1,0,0,38.071,163.397,0.0817,search->item_view->checkout_start->exit
u_000007,s_7_0000161,researcher,2025-11-28T04:16:31.166406Z,2025-11-28T04:23:11.125765Z,14,14,7,5,2,0,2,0,0,0,155.197,244.762,0.23497,search->search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->compare->compare->remove_from_cart->remove_from_cart
u_000007,s_7_0000162,researcher,2025-12-12T02:39:10.587162Z,2025-12-12T02:54:57.648246Z,30,29,8,8,1,3,2,1,0,0,447.822,499.239,0.12662,landing->search->search->search->search->search->category_view->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000007,s_7_0000163,researcher,2025-12-20T17:32:42.461552Z,2025-12-20T17:33:20.373319Z,2,2,1,0,0,0,0,0,1,1,33.236,4.676,0.00468,purchase->exit
u_000007,s_7_0000164,researcher,2025-12-22T11:31:17.077605Z,2025-12-22T11:33:12.588170Z,3,3,3,0,0,0,0,2,0,0,42.111,73.399,0.04893,checkout_start->checkout_start->exit
u_000007,s_7_0000165,researcher,2025-12-22T17:07:22.658982Z,2025-12-22T17:38:31.181069Z,23,23,7,4,6,4,0,1,0,0,278.282,1590.24,0.38176,landing->search->search->search->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->compare->compare->compare->compare->...
u_000008,s_7_0000166,bargain_hunter,2025-11-27T23:52:21.716472Z,2025-11-27T23:56:47.967601Z,7,7,3,4,0,2,1,0,0,0,59.01,207.241,0.14493,item_view->item_view->item_view->item_view->add_to_cart->add_to_cart->remove_from_cart
u_000008,s_7_0000167,bargain_hunter,2025-11-28T19:34:06.524846Z,2025-11-28T19:36:36.625197Z,6,6,4,3,0,2,0,0,0,0,125.042,25.058,0.00835,item_view->item_view->item_view->add_to_cart->add_to_cart->exit
u_000008,s_7_0000168,bargain_hunter,2025-11-29T17:17:43.421102Z,2025-11-29T17:21:19.049917Z,4,4,4,3,0,0,0,0,0,0,51.093,164.536,0.08227,item_view->item_view->item_view->exit
u_000008,s_7_0000169,bargain_hunter,2025-11-29T19:03:02.208954Z,2025-11-29T19:12:32.830213Z,11,10,7,1,1,2,0,2,0,0,139.186,431.435,0.18753,search->search->search->item_view->wishlist->compare->add_to_cart->add_to_cart->checkout_start->checkout_start->exit
u_000008,s_7_0000170,bargain_hunter,2025-12-05T09:52:28.595622Z,2025-12-05T09:53:18.016369Z,4,4,3,1,0,0,1,1,0,0,40.125,9.296,0.15465,item_view->remove_from_cart->checkout_start->exit
u_000008,s_7_0000171,bargain_hunter,2025-12-08T09:35:39.368862Z,2025-12-08T09:38:25.831281Z,4,3,2,0,2,0,0,0,1,1,131.474,34.988,0.41749,compare->compare->purchase->exit
u_000008,s_7_0000172,bargain_hunter,2025-12-11T20:31:49.264732Z,2025-12-11T20:34:39.614595Z,5,4,5,0,1,0,0,0,1,1,138.304,32.046,0.25282,category_view->wishlist->compare->purchase->exit
u_000008,s_7_0000173,bargain_hunter,2025-12-12T05:10:57.233604Z,2025-12-12T05:11:11.559317Z,1,1,1,0,0,0,0,0,0,0,14.326,0.0,0.0,exit
u_000008,s_7_0000174,bargain_hunter,2025-12-14T21:11:59.163746Z,2025-12-14T21:14:59.659959Z,7,7,4,2,0,0,0,0,0,0,109.982,70.514,0.02015,landing->search->search->search->item_view->item_view->exit
u_000008,s_7_0000175,bargain_hunter,2025-12-17T19:36:53.824925Z,2025-12-17T19:39:45.298027Z,7,5,4,1,1,0,1,0,1,1,133.819,37.654,0.21076,category_view->category_view->item_view->compare->remove_from_cart->purchase->exit
u_000008,s_7_0000176,bargain_hunter,2025-12-21T18:19:04.575786Z,2025-12-21T18:20:02.793803Z,4,4,2,1,0,0,0,0,1,1,44.008,14.21,0.00711,search->item_view->purchase->exit
u_000008,s_7_0000177,bargain_hunter,2025-12-24T15:29:05.540767Z,2025-12-24T15:34:45.784926Z,15,14,7,6,1,0,1,0,0,0,224.127,116.117,0.10882,landing->landing->search->search->search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->remove_from_cart->exit
u_000008,s_7_0000178,bargain_hunter,2025-12-24T19:59:31.211946Z,2025-12-24T20:07:35.067927Z,19,19,8,6,2,1,1,0,0,0,286.563,197.293,0.17866,search->search->search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->add_to_cart->remove_from_cart->...
u_000009,s_7_0000179,researcher,2025-11-27T08:45:10.576369Z,2025-11-27T08:54:26.771808Z,19,16,7,8,1,0,1,2,1,1,240.085,316.11,0.17012,search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->wishlist->compare->remove_from_cart->checkout_start->checkout_start->purchase->...
u_000009,s_7_0000180,researcher,2025-11-30T00:50:49.266086Z,2025-11-30T00:53:48.801967Z,4,4,3,1,0,0,0,0,0,0,42.956,136.579,0.06829,search->search->item_view->exit
u_000009,s_7_0000181,researcher,2025-12-01T10:49:59.089068Z,2025-12-01T10:57:23.564625Z,13,12,8,3,1,1,0,1,0,0,211.995,232.481,0.12807,landing->search->category_view->category_view->category_view->item_view->item_view->item_view->wishlist->compare->add_to_cart->checkout_start->exit
u_000009,s_7_0000182,researcher,2025-12-04T15:49:40.017576Z,2025-12-04T15:50:28.898524Z,3,3,3,1,0,0,0,0,1,1,44.203,4.678,0.00312,item_view->purchase->exit
u_000009,s_7_0000183,researcher,2025-12-08T05:57:39.528390Z,2025-12-08T06:03:25.597989Z,13,10,6,6,2,0,0,0,0,0,204.846,141.224,0.17557,landing->search->search->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->exit
u_000009,s_7_0000184,researcher,2025-12-09T01:22:16.304087Z,2025-12-09T01:22:28.531784Z,1,1,1,0,0,0,0,0,0,0,12.228,0.0,0.0,exit
u_000009,s_7_0000185,researcher,2025-12-16T10:16:34.288521Z,2025-12-16T10:18:58.565805Z,5,5,5,3,0,0,0,0,1,1,44.188,100.089,0.04004,item_view->item_view->item_view->purchase->exit
u_000009,s_7_0000186,researcher,2025-12-16T18:36:45.119365Z,2025-12-16T18:37:11.601906Z,2,2,2,0,0,0,0,0,1,1,21.61,4.872,0.00487,purchase->exit
u_000009,s_7_0000187,researcher,2025-12-18T02:18:53.444355Z,2025-12-18T02:22:09.374601Z,10,10,7,2,2,0,1,0,1,1,130.817,65.113,0.31302,search->item_view->item_view->wishlist->wishlist->compare->compare->remove_from_cart->purchase->exit
u_000009,s_7_0000188,researcher,2025-12-18T19:48:20.527809Z,2025-12-18T19:55:35.615267Z,21,19,7,4,4,2,0,1,1,1,287.772,147.316,0.22355,landing->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->wishlist->wishlist->compare->compare->compare->compare->add_to_cart->add_to_cart->...
u_000009,s_7_0000189,researcher,2025-12-19T05:48:59.564400Z,2025-12-19T05:51:29.048009Z,6,6,5,0,1,1,0,0,0,0,47.234,102.25,0.16742,landing->category_view->category_view->compare->add_to_cart->exit
u_000009,s_7_0000190,researcher,2025-12-19T14:15:47.935638Z,2025-12-19T14:20:27.854863Z,7,7,6,3,1,0,0,1,0,0,53.618,226.301,0.17894,category_view->item_view->item_view->item_view->compare->checkout_start->exit
u_000009,s_7_0000191,researcher,2025-12-19T19:01:37.207091Z,2025-12-19T19:02:06.003899Z,2,2,2,0,0,0,0,0,0,0,24.101,4.696,0.2047,wishlist->exit
u_000009,s_7_0000192,researcher,2025-12-23T10:47:37.789576Z,2025-12-23T10:48:01.564388Z,2,2,2,1,0,0,0,0,0,0,22.174,1.601,0.0016,item_view->exit
u_000009,s_7_0000193,researcher,2025-12-24T00:56:05.573648Z,2025-12-24T00:57:42.957484Z,1,1,1,0,0,0,0,0,0,0,97.384,0.0,0.0,exit
u_000009,s_7_0000194,researcher,2025-12-24T13:29:28.061418Z,2025-12-24T13:32:44.111289Z,8,8,5,4,1,0,0,0,0,0,124.574,71.476,0.16787,category_view->item_view->item_view->item_view->item_view->wishlist->compare->exit
u_000010,s_7_0000195,browser,2025-11-26T19:03:26.714661Z,2025-11-26T19:11:38.267169Z,18,18,8,3,1,1,3,1,0,0,240.646,250.906,0.23899,landing->search->search->search->category_view->item_view->item_view->item_view->wishlist->wishlist->wishlist->compare->add_to_cart->remove_from_cart->remove_from_cart->remove_from_cart->checkout_start->exit
u_000010,s_7_0000196,browser,2025-11-29T02:14:14.412301Z,2025-11-29T02:17:23.155471Z,5,5,4,2,0,1,0,0,0,0,34.106,154.637,0.06185,search->item_view->item_view->add_to_cart->exit
u_000010,s_7_0000197,browser,2025-11-29T07:41:10.497338Z,2025-11-29T07:41:16.190819Z,1,1,1,0,0,0,0,0,0,0,5.693,0.0,0.0,exit
u_000010,s_7_0000198,browser,2025-12-02T15:37:11.428334Z,2025-12-02T15:40:49.540986Z,8,8,6,3,2,1,0,0,0,0,68.488,149.624,0.28741,item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->exit
u_000010,s_7_0000199,browser,2025-12-07T09:34:07.284808Z,2025-12-07T09:39:08.656386Z,6,6,3,4,0,0,0,0,0,0,53.533,247.839,0.08261,category_view->item_view->item_view->item_view->item_view->exit
u_000010,s_7_0000200,browser,2025-12-07T20:39:16.802591Z,2025-12-07T20:53:09.186398Z,21,21,8,11,0,1,0,1,0,0,218.821,613.563,0.09653,search->search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->...
u_000010,s_7_0000201,browser,2025-12-08T01:57:07.177862Z,2025-12-08T02:00:46.926061Z,9,9,6,4,2,0,0,1,0,0,137.708,82.04,0.19601,search->item_view->item_view->item_view->item_view->compare->compare->checkout_start->exit
u_000010,s_7_0000202,browser,2025-12-08T04:26:16.444912Z,2025-12-08T04:28:41.684963Z,6,5,4,1,0,1,0,0,0,0,97.882,47.358,0.08245,search->category_view->item_view->wishlist->add_to_cart->exit
u_000010,s_7_0000203,browser,2025-12-08T21:26:56.889557Z,2025-12-08T21:31:51.055411Z,13,13,8,3,0,2,1,1,1,1,178.699,115.467,0.12546,search->category_view->item_view->item_view->item_view->wishlist->wishlist->add_to_cart->add_to_cart->remove_from_cart->checkout_start->purchase->exit
u_000010,s_7_0000204,browser,2025-12-10T10:53:21.544359Z,2025-12-10T11:04:37.102867Z,15,12,6,6,3,0,0,0,0,0,191.159,484.399,0.25125,category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->compare->exit
u_000010,s_7_0000205,browser,2025-12-10T19:46:39.127950Z,2025-12-10T20:01:28.153981Z,23,23,8,8,2,1,0,3,0,0,297.373,591.653,0.1384,landing->landing->landing->search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->...
